timestamp,site,turbine_id,wind_speed_mps,wind_dir_deg
2025-09-02 18:00:00,Coastal,Coastal-T1,7.71691505576252,286.9265146271572
2025-09-02 19:00:00,Coastal,Coastal-T1,11.986188695038464,194.33815354479364
2025-09-02 20:00:00,Coastal,Coastal-T1,9.084879926999538,193.1569883738168
2025-09-02 21:00:00,Coastal,Coastal-T1,10.328941156896033,151.83139540641537
2025-09-02 22:00:00,Coastal,Coastal-T1,3.1013237664312046,97.87827191959046
2025-09-02 23:00:00,Coastal,Coastal-T1,8.03426274343272,187.0863091465462
2025-09-03 00:00:00,Coastal,Coastal-T1,7.696664679932356,168.7624014289338
2025-09-03 01:00:00,Coastal,Coastal-T1,12.473960975706785,239.6504387676417
2025-09-03 02:00:00,Coastal,Coastal-T1,6.249551849675564,121.66425162375475
2025-09-03 03:00:00,Coastal,Coastal-T1,8.629917485612882,295.89679077264736
2025-09-03 04:00:00,Coastal,Coastal-T1,2.525673010943372,226.31603059286192
2025-09-03 05:00:00,Coastal,Coastal-T1,6.51016957312875,195.12583850815273
2025-09-03 06:00:00,Coastal,Coastal-T1,5.867221311533437,167.4345990488463
2025-09-03 07:00:00,Coastal,Coastal-T1,3.943190261372176,162.76757667285233
2025-09-03 08:00:00,Coastal,Coastal-T1,11.438545568298318,142.1947701227631
2025-09-03 09:00:00,Coastal,Coastal-T1,6.429447313768703,177.33835650557
2025-09-03 10:00:00,Coastal,Coastal-T1,16.61221749534527,210.36302489367063
2025-09-03 11:00:00,Coastal,Coastal-T1,8.542552062593472,199.35819303338374
2025-09-03 12:00:00,Coastal,Coastal-T1,8.703756540943873,125.1307275717128
2025-09-03 13:00:00,Coastal,Coastal-T1,9.065583386791289,194.05030553737816
2025-09-03 14:00:00,Coastal,Coastal-T1,9.508013236110656,156.40902507977512
2025-09-03 15:00:00,Coastal,Coastal-T1,3.9508078135904925,219.59293110372465
2025-09-03 16:00:00,Coastal,Coastal-T1,7.028109722545185,321.87911251224693
2025-09-03 17:00:00,Coastal,Coastal-T1,4.995466538705063,247.50136164679623
2025-09-03 18:00:00,Coastal,Coastal-T1,6.6564869516009315,191.21280367067055
2025-09-03 19:00:00,Coastal,Coastal-T1,3.18445147020114,112.50700959153026
2025-09-03 20:00:00,Coastal,Coastal-T1,15.773968527150556,125.11654147927291
2025-09-03 21:00:00,Coastal,Coastal-T1,4.723034793977398,108.7966004714586
2025-09-03 22:00:00,Coastal,Coastal-T1,9.452758439535138,253.55810780405028
2025-09-03 23:00:00,Coastal,Coastal-T1,5.637181508171375,164.09583899735972
2025-09-04 00:00:00,Coastal,Coastal-T1,12.533262018834641,213.75601554745484
2025-09-04 01:00:00,Coastal,Coastal-T1,9.341350735260672,172.67914904745612
2025-09-04 02:00:00,Coastal,Coastal-T1,3.6956712587282476,215.47179251241045
2025-09-04 03:00:00,Coastal,Coastal-T1,11.946981940252414,294.1006278533673
2025-09-04 04:00:00,Coastal,Coastal-T1,14.601182546173387,168.90324407295742
2025-09-04 05:00:00,Coastal,Coastal-T1,13.25202109824084,189.54267964631163
2025-09-04 06:00:00,Coastal,Coastal-T1,8.329175664807442,161.6193653201848
2025-09-04 07:00:00,Coastal,Coastal-T1,3.8813562688918495,262.47449421116
2025-09-04 08:00:00,Coastal,Coastal-T1,4.463444092875282,148.45696860514573
2025-09-04 09:00:00,Coastal,Coastal-T1,13.967380953338697,142.0210053294621
2025-09-04 10:00:00,Coastal,Coastal-T1,8.148941742665095,126.74022206570254
2025-09-04 11:00:00,Coastal,Coastal-T1,4.321786090721729,125.49158914858526
2025-09-04 12:00:00,Coastal,Coastal-T1,12.757862241781822,238.25366032028242
2025-09-04 13:00:00,Coastal,Coastal-T1,9.105726879677977,4.147501209307848
2025-09-04 14:00:00,Coastal,Coastal-T1,8.328916147180738,150.27742101558238
2025-09-04 15:00:00,Coastal,Coastal-T1,6.3982624587375945,267.09274939837815
2025-09-04 16:00:00,Coastal,Coastal-T1,6.739613589590508,225.06642250034224
2025-09-04 17:00:00,Coastal,Coastal-T1,4.994651488611002,143.87864602488128
2025-09-04 18:00:00,Coastal,Coastal-T1,2.0549644650835455,193.39802699838071
2025-09-04 19:00:00,Coastal,Coastal-T1,12.58032142741834,196.0249994597528
2025-09-04 20:00:00,Coastal,Coastal-T1,7.298323167205868,168.5578865025807
2025-09-04 21:00:00,Coastal,Coastal-T1,8.100724940660013,325.8364124227531
2025-09-04 22:00:00,Coastal,Coastal-T1,5.858403297431008,95.6327658205708
2025-09-04 23:00:00,Coastal,Coastal-T1,10.458694817213871,232.86218689122455
2025-09-05 00:00:00,Coastal,Coastal-T1,1.6986167546261326,229.89146883802303
2025-09-05 01:00:00,Coastal,Coastal-T1,6.357717510601244,175.22302810709544
2025-09-05 02:00:00,Coastal,Coastal-T1,1.850763050225102,218.97017192252292
2025-09-05 03:00:00,Coastal,Coastal-T1,3.57429885012077,262.65629812175416
2025-09-05 04:00:00,Coastal,Coastal-T1,15.730269755304512,219.16410812638048
2025-09-05 05:00:00,Coastal,Coastal-T1,9.289932397624812,235.0395193524408
2025-09-05 06:00:00,Coastal,Coastal-T1,6.909238622063776,251.57471599632788
2025-09-05 07:00:00,Coastal,Coastal-T1,7.857415820598003,88.07664057500715
2025-09-05 08:00:00,Coastal,Coastal-T1,12.505682783491926,298.7026875282985
2025-09-05 09:00:00,Coastal,Coastal-T1,6.079817449156749,346.6982382064633
2025-09-05 10:00:00,Coastal,Coastal-T1,8.545731613343689,268.8477032229786
2025-09-05 11:00:00,Coastal,Coastal-T1,9.594150992928443,270.81987796376126
2025-09-05 12:00:00,Coastal,Coastal-T1,6.1914494374662254,125.50518136099939
2025-09-05 13:00:00,Coastal,Coastal-T1,7.810550730876839,202.89429788919122
2025-09-05 14:00:00,Coastal,Coastal-T1,10.653340111324598,161.27737124155811
2025-09-05 15:00:00,Coastal,Coastal-T1,13.395924325056162,174.76834437959468
2025-09-05 16:00:00,Coastal,Coastal-T1,3.954354874334367,268.02221453799274
2025-09-05 17:00:00,Coastal,Coastal-T1,14.157898343868434,161.76596476557788
2025-09-05 18:00:00,Coastal,Coastal-T1,0.8237027974213094,202.19392243828636
2025-09-05 19:00:00,Coastal,Coastal-T1,10.481443154179875,95.48515671709804
2025-09-05 20:00:00,Coastal,Coastal-T1,11.342488624044137,200.49407988566574
2025-09-05 21:00:00,Coastal,Coastal-T1,3.7656559540934698,215.4010055931383
2025-09-05 22:00:00,Coastal,Coastal-T1,6.817706944868453,167.7125875116762
2025-09-05 23:00:00,Coastal,Coastal-T1,11.42050960942253,166.80679203373444
2025-09-06 00:00:00,Coastal,Coastal-T1,1.3085123752802934,323.1853731590142
2025-09-06 01:00:00,Coastal,Coastal-T1,8.95940650736366,137.41534284570378
2025-09-06 02:00:00,Coastal,Coastal-T1,11.064566115142727,146.9629774259768
2025-09-06 03:00:00,Coastal,Coastal-T1,7.749186275669608,161.45937148190436
2025-09-06 04:00:00,Coastal,Coastal-T1,10.118906636187258,281.92914135689387
2025-09-06 05:00:00,Coastal,Coastal-T1,4.850911176672204,336.09254662930397
2025-09-06 06:00:00,Coastal,Coastal-T1,4.534233051713077,229.9305511047614
2025-09-06 07:00:00,Coastal,Coastal-T1,6.268028474275907,166.96091904356956
2025-09-06 08:00:00,Coastal,Coastal-T1,4.307966759532014,184.3360583315913
2025-09-06 09:00:00,Coastal,Coastal-T1,6.098295363897864,273.8887390490265
2025-09-06 10:00:00,Coastal,Coastal-T1,14.736442508094347,155.33592726522983
2025-09-06 11:00:00,Coastal,Coastal-T1,8.366934870222629,297.17679763333655
2025-09-06 12:00:00,Coastal,Coastal-T1,6.0384021748842,294.99469105296333
2025-09-06 13:00:00,Coastal,Coastal-T1,5.337373339054349,214.21248090841897
2025-09-06 14:00:00,Coastal,Coastal-T1,14.912831877293431,248.76779815855838
2025-09-06 15:00:00,Coastal,Coastal-T1,7.069078391764109,254.98475686988763
2025-09-06 16:00:00,Coastal,Coastal-T1,16.76946723901413,303.2526069695741
2025-09-06 17:00:00,Coastal,Coastal-T1,7.774525600757424,146.91289507980505
2025-09-06 18:00:00,Coastal,Coastal-T1,7.831412537097836,280.8722790309618
2025-09-06 19:00:00,Coastal,Coastal-T1,13.060160286344178,187.48631990168076
2025-09-06 20:00:00,Coastal,Coastal-T1,10.34233807163825,163.93434098546788
2025-09-06 21:00:00,Coastal,Coastal-T1,8.443781677356075,216.16034591169344
2025-09-06 22:00:00,Coastal,Coastal-T1,6.893805373294548,197.139342804797
2025-09-06 23:00:00,Coastal,Coastal-T1,12.624119405746134,150.75042129727055
2025-09-07 00:00:00,Coastal,Coastal-T1,6.746402309514293,114.16017431189749
2025-09-07 01:00:00,Coastal,Coastal-T1,13.79972088897156,153.4743061258872
2025-09-07 02:00:00,Coastal,Coastal-T1,2.70779400572175,297.14143353976533
2025-09-07 03:00:00,Coastal,Coastal-T1,6.926695913948388,327.75417020682835
2025-09-07 04:00:00,Coastal,Coastal-T1,7.814749538117933,249.00698676144702
2025-09-07 05:00:00,Coastal,Coastal-T1,14.86206186616843,281.1555278946962
2025-09-07 06:00:00,Coastal,Coastal-T1,5.11925210970441,178.99002206457556
2025-09-07 07:00:00,Coastal,Coastal-T1,11.269657355158945,205.37089949509365
2025-09-07 08:00:00,Coastal,Coastal-T1,9.508261310274685,226.96588393679963
2025-09-07 09:00:00,Coastal,Coastal-T1,10.006317620867913,145.12262490564905
2025-09-07 10:00:00,Coastal,Coastal-T1,8.97226007483086,150.6033499883792
2025-09-07 11:00:00,Coastal,Coastal-T1,16.02878815958855,215.83063840231142
2025-09-07 12:00:00,Coastal,Coastal-T1,5.964350342979627,190.78176438553498
2025-09-07 13:00:00,Coastal,Coastal-T1,6.614956202305454,146.1865932276468
2025-09-07 14:00:00,Coastal,Coastal-T1,4.58505109111835,233.1919277563769
2025-09-07 15:00:00,Coastal,Coastal-T1,2.3482226707634997,194.20324197142043
2025-09-07 16:00:00,Coastal,Coastal-T1,4.699317364988898,271.28123705157316
2025-09-07 17:00:00,Coastal,Coastal-T1,13.576495289230236,209.68913389093103
2025-09-07 18:00:00,Coastal,Coastal-T1,11.855787754435067,191.98161245282427
2025-09-07 19:00:00,Coastal,Coastal-T1,3.4232233363081104,217.66039108085496
2025-09-07 20:00:00,Coastal,Coastal-T1,8.689993734182464,199.68099276006626
2025-09-07 21:00:00,Coastal,Coastal-T1,7.4118284963811,169.91723713851556
2025-09-07 22:00:00,Coastal,Coastal-T1,8.592515870992802,185.88263485507747
2025-09-07 23:00:00,Coastal,Coastal-T1,9.307376339425549,254.96514251924796
2025-09-08 00:00:00,Coastal,Coastal-T1,5.700999669832684,248.79100300793834
2025-09-08 01:00:00,Coastal,Coastal-T1,15.385544852131998,287.1736685618455
2025-09-08 02:00:00,Coastal,Coastal-T1,7.279645951235047,108.42036340321847
2025-09-08 03:00:00,Coastal,Coastal-T1,8.955409850941525,186.41455926460128
2025-09-08 04:00:00,Coastal,Coastal-T1,9.034602065990532,185.12547929704675
2025-09-08 05:00:00,Coastal,Coastal-T1,4.361818706278197,220.30635073846753
2025-09-08 06:00:00,Coastal,Coastal-T1,2.577332804441604,182.8705645260077
2025-09-08 07:00:00,Coastal,Coastal-T1,6.745131518502597,179.20901954027744
2025-09-08 08:00:00,Coastal,Coastal-T1,10.636041432715666,256.97849540740793
2025-09-08 09:00:00,Coastal,Coastal-T1,11.419935782942389,220.68525092016577
2025-09-08 10:00:00,Coastal,Coastal-T1,10.172815114983806,140.01815865122245
2025-09-08 11:00:00,Coastal,Coastal-T1,3.4349544402185916,290.07037926930684
2025-09-08 12:00:00,Coastal,Coastal-T1,13.514759680787966,269.8051230185168
2025-09-08 13:00:00,Coastal,Coastal-T1,11.205642334219437,175.56242118987674
2025-09-08 14:00:00,Coastal,Coastal-T1,12.61302670428939,259.87682492516046
2025-09-08 15:00:00,Coastal,Coastal-T1,7.853009052349157,165.89020560281696
2025-09-08 16:00:00,Coastal,Coastal-T1,13.581553083720017,277.54190462782555
2025-09-08 17:00:00,Coastal,Coastal-T1,2.25881870217577,196.9301255947108
2025-09-08 18:00:00,Coastal,Coastal-T1,1.8490320355661236,161.82945627463988
2025-09-08 19:00:00,Coastal,Coastal-T1,1.5350133908913837,187.6137362509962
2025-09-08 20:00:00,Coastal,Coastal-T1,5.138252461929492,164.05017777098078
2025-09-08 21:00:00,Coastal,Coastal-T1,5.093099059753683,221.52837975955828
2025-09-08 22:00:00,Coastal,Coastal-T1,4.404865321671076,220.5063140242723
2025-09-08 23:00:00,Coastal,Coastal-T1,8.301417564592315,212.14817791669094
2025-09-09 00:00:00,Coastal,Coastal-T1,2.0780581251023365,176.60307326029968
2025-09-09 01:00:00,Coastal,Coastal-T1,8.546761086839508,350.33509138759246
2025-09-09 02:00:00,Coastal,Coastal-T1,4.143874416407584,215.57013691936407
2025-09-09 03:00:00,Coastal,Coastal-T1,9.524882794452399,96.2259373237846
2025-09-09 04:00:00,Coastal,Coastal-T1,1.564662637091121,224.65130109414028
2025-09-09 05:00:00,Coastal,Coastal-T1,5.740855072457939,277.8476243833346
2025-09-09 06:00:00,Coastal,Coastal-T1,14.338925968190186,226.43313831508345
2025-09-09 07:00:00,Coastal,Coastal-T1,8.006218687996622,186.63380430294538
2025-09-09 08:00:00,Coastal,Coastal-T1,11.35986953737101,199.20734376857487
2025-09-09 09:00:00,Coastal,Coastal-T1,9.292986406974554,202.01624238518693
2025-09-09 10:00:00,Coastal,Coastal-T1,8.765344337550552,177.04550244129686
2025-09-09 11:00:00,Coastal,Coastal-T1,4.4491969002739875,174.9726303864599
2025-09-09 12:00:00,Coastal,Coastal-T1,8.378054075952626,154.56624212389698
2025-09-09 13:00:00,Coastal,Coastal-T1,2.09529462676246,281.28973479982517
2025-09-09 14:00:00,Coastal,Coastal-T1,11.199733850725512,209.06680360871275
2025-09-09 15:00:00,Coastal,Coastal-T1,15.315315663903059,267.37628374162546
2025-09-09 16:00:00,Coastal,Coastal-T1,12.118482990793563,194.99693744730513
2025-09-09 17:00:00,Coastal,Coastal-T1,2.3483434731912425,214.33006500386514
2025-09-09 18:00:00,Coastal,Coastal-T1,6.024307707734498,199.77704121098918
2025-09-09 19:00:00,Coastal,Coastal-T1,5.81632082103836,237.7701633016334
2025-09-09 20:00:00,Coastal,Coastal-T1,3.4277964491272774,259.59813916922496
2025-09-09 21:00:00,Coastal,Coastal-T1,8.938947213963512,224.38227727780253
2025-09-09 22:00:00,Coastal,Coastal-T1,11.13346140862652,169.57103008187718
2025-09-09 23:00:00,Coastal,Coastal-T1,5.772893948725163,163.20277038301876
2025-09-10 00:00:00,Coastal,Coastal-T1,12.29491906649097,309.5502322740469
2025-09-10 01:00:00,Coastal,Coastal-T1,11.128280826901044,193.19773946715057
2025-09-10 02:00:00,Coastal,Coastal-T1,3.6615647449958497,192.53387098459055
2025-09-10 03:00:00,Coastal,Coastal-T1,10.676330936769418,297.9004444738411
2025-09-10 04:00:00,Coastal,Coastal-T1,12.724677245043026,275.2716692764859
2025-09-10 05:00:00,Coastal,Coastal-T1,4.519824149148109,242.03027627580298
2025-09-10 06:00:00,Coastal,Coastal-T1,8.37016336316413,186.0362078751312
2025-09-10 07:00:00,Coastal,Coastal-T1,9.074027421578752,351.19185552025243
2025-09-10 08:00:00,Coastal,Coastal-T1,8.749989219797898,233.57842725659788
2025-09-10 09:00:00,Coastal,Coastal-T1,3.177220757583748,242.81912871828897
2025-09-10 10:00:00,Coastal,Coastal-T1,9.329508182355779,199.73363210006622
2025-09-10 11:00:00,Coastal,Coastal-T1,8.998156072681095,125.14155341533494
2025-09-10 12:00:00,Coastal,Coastal-T1,11.566430011150773,129.91427609857445
2025-09-10 13:00:00,Coastal,Coastal-T1,11.229149573364689,234.4186915041931
2025-09-10 14:00:00,Coastal,Coastal-T1,5.908894172544176,233.5097658072828
2025-09-10 15:00:00,Coastal,Coastal-T1,10.069809634787147,195.60010056170418
2025-09-10 16:00:00,Coastal,Coastal-T1,12.387571664404224,139.69897243269634
2025-09-10 17:00:00,Coastal,Coastal-T1,12.970460799504057,123.50052824638817
2025-09-10 18:00:00,Coastal,Coastal-T1,4.087595808199732,190.32896014052668
2025-09-10 19:00:00,Coastal,Coastal-T1,1.7446292217605592,122.63232408104854
2025-09-10 20:00:00,Coastal,Coastal-T1,9.210312992597409,263.9349201568717
2025-09-10 21:00:00,Coastal,Coastal-T1,4.719330940155925,279.1598869080034
2025-09-10 22:00:00,Coastal,Coastal-T1,8.266627551234471,19.742049785598567
2025-09-10 23:00:00,Coastal,Coastal-T1,14.595216406561558,262.69904710404666
2025-09-11 00:00:00,Coastal,Coastal-T1,6.428198256840033,174.4290237081515
2025-09-11 01:00:00,Coastal,Coastal-T1,5.138315455139904,157.70010084569412
2025-09-11 02:00:00,Coastal,Coastal-T1,7.187573833122645,2.8963146644238122
2025-09-11 03:00:00,Coastal,Coastal-T1,9.283987538110509,174.3066516898858
2025-09-11 04:00:00,Coastal,Coastal-T1,3.2529789621905953,199.38156736363396
2025-09-11 05:00:00,Coastal,Coastal-T1,6.440683906184949,268.06843542210083
2025-09-11 06:00:00,Coastal,Coastal-T1,3.724431914962967,246.6960091912207
2025-09-11 07:00:00,Coastal,Coastal-T1,9.344032200721303,245.30098442278614
2025-09-11 08:00:00,Coastal,Coastal-T1,11.682562211384518,222.81765619293293
2025-09-11 09:00:00,Coastal,Coastal-T1,6.403852256707545,249.6546018259508
2025-09-11 10:00:00,Coastal,Coastal-T1,6.353155592875738,296.8560000878382
2025-09-11 11:00:00,Coastal,Coastal-T1,8.01769877853301,146.10738666924053
2025-09-11 12:00:00,Coastal,Coastal-T1,4.7236419153476605,182.56197691624982
2025-09-11 13:00:00,Coastal,Coastal-T1,5.080582779360774,126.68810611113928
2025-09-11 14:00:00,Coastal,Coastal-T1,5.935913157818549,307.11961859406017
2025-09-11 15:00:00,Coastal,Coastal-T1,7.196601760793496,287.8121473936826
2025-09-11 16:00:00,Coastal,Coastal-T1,2.935792300912222,255.13704980884694
2025-09-11 17:00:00,Coastal,Coastal-T1,10.478059748200433,138.08691482857608
2025-09-11 18:00:00,Coastal,Coastal-T1,8.426961088368467,220.37668820973542
2025-09-11 19:00:00,Coastal,Coastal-T1,5.629734540162264,195.92163841460794
2025-09-11 20:00:00,Coastal,Coastal-T1,2.8668952278572615,214.84962291526676
2025-09-11 21:00:00,Coastal,Coastal-T1,10.624007415203595,198.71291222327955
2025-09-11 22:00:00,Coastal,Coastal-T1,3.6883060161400336,241.19716948655724
2025-09-11 23:00:00,Coastal,Coastal-T1,3.7174211163506667,186.3096078614864
2025-09-12 00:00:00,Coastal,Coastal-T1,3.6828818024062,261.2742303654373
2025-09-12 01:00:00,Coastal,Coastal-T1,2.931190644436879,224.48369149519178
2025-09-12 02:00:00,Coastal,Coastal-T1,13.318939071741363,192.41542966668607
2025-09-12 03:00:00,Coastal,Coastal-T1,5.3133743620207285,203.28879798454204
2025-09-12 04:00:00,Coastal,Coastal-T1,5.698459244070153,183.564755344395
2025-09-12 05:00:00,Coastal,Coastal-T1,11.722320282061261,258.83304283582936
2025-09-12 06:00:00,Coastal,Coastal-T1,8.865357926116905,193.712130901854
2025-09-12 07:00:00,Coastal,Coastal-T1,4.400591992925767,227.69342382697062
2025-09-12 08:00:00,Coastal,Coastal-T1,6.974033031483638,186.4557246915197
2025-09-12 09:00:00,Coastal,Coastal-T1,12.754743072220384,120.89388747514488
2025-09-12 10:00:00,Coastal,Coastal-T1,6.389235068467144,264.3662643225459
2025-09-12 11:00:00,Coastal,Coastal-T1,9.927802603169681,146.51240923109478
2025-09-12 12:00:00,Coastal,Coastal-T1,3.1860835930353297,250.74965810480143
2025-09-12 13:00:00,Coastal,Coastal-T1,10.138064026734586,235.2091665534297
2025-09-12 14:00:00,Coastal,Coastal-T1,10.81559232483545,110.63799353914062
2025-09-12 15:00:00,Coastal,Coastal-T1,11.598888783979097,153.31910607481544
2025-09-12 16:00:00,Coastal,Coastal-T1,9.48143512720414,179.15396158455667
2025-09-12 17:00:00,Coastal,Coastal-T1,6.343352215842077,160.7569174655462
2025-09-12 18:00:00,Coastal,Coastal-T1,2.6227942328964455,139.07575584680384
2025-09-12 19:00:00,Coastal,Coastal-T1,7.807301385606149,254.40574079392366
2025-09-12 20:00:00,Coastal,Coastal-T1,10.543616863327108,195.62967590425538
2025-09-12 21:00:00,Coastal,Coastal-T1,4.444312233548268,233.14143479921492
2025-09-12 22:00:00,Coastal,Coastal-T1,5.281641849518344,184.16949275899364
2025-09-12 23:00:00,Coastal,Coastal-T1,7.98302059724844,228.31971459025962
2025-09-13 00:00:00,Coastal,Coastal-T1,10.41772302133042,164.930946019419
2025-09-13 01:00:00,Coastal,Coastal-T1,13.061329204792594,208.40899351810853
2025-09-13 02:00:00,Coastal,Coastal-T1,3.6143466755799625,244.91074762292834
2025-09-13 03:00:00,Coastal,Coastal-T1,4.366369695579305,212.7043688937033
2025-09-13 04:00:00,Coastal,Coastal-T1,11.166099643888499,182.5733858638272
2025-09-13 05:00:00,Coastal,Coastal-T1,9.138991542081007,144.80001013300028
2025-09-13 06:00:00,Coastal,Coastal-T1,10.056003987942193,220.0579777196091
2025-09-13 07:00:00,Coastal,Coastal-T1,19.909128379667504,230.69673031233225
2025-09-13 08:00:00,Coastal,Coastal-T1,14.370920653479931,194.49843300905357
2025-09-13 09:00:00,Coastal,Coastal-T1,11.908641802020751,163.8407801447283
2025-09-13 10:00:00,Coastal,Coastal-T1,10.825029600683612,242.55498201689858
2025-09-13 11:00:00,Coastal,Coastal-T1,6.582915483725378,358.9038265301839
2025-09-13 12:00:00,Coastal,Coastal-T1,9.101871968343168,191.85228124467002
2025-09-13 13:00:00,Coastal,Coastal-T1,4.368464986890408,230.20436668566654
2025-09-13 14:00:00,Coastal,Coastal-T1,10.572070331781816,232.64357896987474
2025-09-13 15:00:00,Coastal,Coastal-T1,10.546836626250599,56.01210818143417
2025-09-13 16:00:00,Coastal,Coastal-T1,10.060143241056606,217.4317407228926
2025-09-13 17:00:00,Coastal,Coastal-T1,7.072235124651514,167.6088778605439
2025-09-13 18:00:00,Coastal,Coastal-T1,6.416951433102975,293.08127903101297
2025-09-13 19:00:00,Coastal,Coastal-T1,6.826227256796642,194.7608507344796
2025-09-13 20:00:00,Coastal,Coastal-T1,1.9328406300274943,163.3478516355453
2025-09-13 21:00:00,Coastal,Coastal-T1,11.93282985399403,196.89003983533058
2025-09-13 22:00:00,Coastal,Coastal-T1,8.046793692937175,219.9936634854375
2025-09-13 23:00:00,Coastal,Coastal-T1,6.509054526598194,176.40566576629476
2025-09-14 00:00:00,Coastal,Coastal-T1,8.104763936426586,206.84023323943558
2025-09-14 01:00:00,Coastal,Coastal-T1,10.064575455974918,128.75041010743848
2025-09-14 02:00:00,Coastal,Coastal-T1,6.449328107573112,196.48479318545526
2025-09-14 03:00:00,Coastal,Coastal-T1,11.684118488770999,256.54037256518563
2025-09-14 04:00:00,Coastal,Coastal-T1,13.696900756095955,328.15033654008664
2025-09-14 05:00:00,Coastal,Coastal-T1,6.508203740327401,252.39089206258765
2025-09-14 06:00:00,Coastal,Coastal-T1,3.779817687640769,226.3160315935157
2025-09-14 07:00:00,Coastal,Coastal-T1,10.584406765885799,281.02595147606615
2025-09-14 08:00:00,Coastal,Coastal-T1,18.627481719329158,271.14651959760465
2025-09-14 09:00:00,Coastal,Coastal-T1,3.9144415798436425,309.8305620964125
2025-09-14 10:00:00,Coastal,Coastal-T1,9.950408484145733,274.95935123093136
2025-09-14 11:00:00,Coastal,Coastal-T1,11.591217323332986,202.92818511891
2025-09-14 12:00:00,Coastal,Coastal-T1,13.731106640903782,225.5068567580545
2025-09-14 13:00:00,Coastal,Coastal-T1,3.581204946521967,220.74967529985196
2025-09-14 14:00:00,Coastal,Coastal-T1,3.10640221942927,228.12835221030946
2025-09-14 15:00:00,Coastal,Coastal-T1,17.671270452758687,222.01926534240812
2025-09-14 16:00:00,Coastal,Coastal-T1,3.4866391644397097,163.05427213171453
2025-09-14 17:00:00,Coastal,Coastal-T1,4.276518842468122,83.78184668319372
2025-09-14 18:00:00,Coastal,Coastal-T1,8.383902162132554,169.69928328782117
