timestamp,site,turbine_id,wind_speed_mps,wind_dir_deg,power_electric_kw,energy_kwh
2025-09-02 01:00:00,Coastal,Coastal-T1,7.768146722761889,252.79192430387988,779.1214283790225,779.1214283790225
2025-09-02 02:00:00,Coastal,Coastal-T1,7.2832616824863265,153.68550354069896,633.7692702652137,633.7692702652137
2025-09-02 03:00:00,Coastal,Coastal-T1,13.627226628823689,167.8845829905286,3000.0,3000.0
2025-09-02 04:00:00,Coastal,Coastal-T1,8.967871781151011,182.26014583612812,1224.3750964061376,1224.3750964061376
2025-09-02 05:00:00,Coastal,Coastal-T1,7.760388608338725,206.9298431324456,776.646883069163,776.646883069163
2025-09-02 06:00:00,Coastal,Coastal-T1,7.5876464135286685,278.81719489912416,722.8198380670259,722.8198380670259
2025-09-02 07:00:00,Coastal,Coastal-T1,5.081719835160385,132.4913137498923,183.82664081959516,183.82664081959516
2025-09-02 08:00:00,Coastal,Coastal-T1,1.1992097101723358,238.00209027676456,0.0,0.0
2025-09-02 09:00:00,Coastal,Coastal-T1,4.46272299920239,246.59834593037223,109.13426748149725,109.13426748149725
2025-09-02 10:00:00,Coastal,Coastal-T1,9.694848345191609,243.49732332946274,1559.4702196848998,1559.4702196848998
2025-09-02 11:00:00,Coastal,Coastal-T1,4.558422026891128,237.97838006747924,119.43635773253799,119.43635773253799
2025-09-02 12:00:00,Coastal,Coastal-T1,6.331514332179107,301.099087279195,400.0321224432662,400.0321224432662
2025-09-02 13:00:00,Coastal,Coastal-T1,0.7096877881810559,239.26850060197407,0.0,0.0
2025-09-02 14:00:00,Coastal,Coastal-T1,11.673659875134849,261.4175546735979,2758.0603793707883,2758.0603793707883
2025-09-02 15:00:00,Coastal,Coastal-T1,3.998093612975696,243.81279029564206,65.09442156550764,65.09442156550764
2025-09-02 16:00:00,Coastal,Coastal-T1,5.296027467016534,317.5867699636975,214.36064462254632,214.36064462254632
2025-09-02 17:00:00,Coastal,Coastal-T1,12.672416191223181,96.01171562622763,3000.0,3000.0
2025-09-02 18:00:00,Coastal,Coastal-T1,7.716915055762519,286.9265146271572,762.8717727683853,762.8717727683853
2025-09-02 19:00:00,Coastal,Coastal-T1,11.986188695038464,194.33815354479364,2989.4892075825246,2989.4892075825246
2025-09-02 20:00:00,Coastal,Coastal-T1,9.084879926999538,193.1569883738168,1274.8165044818008,1274.8165044818008
2025-09-02 21:00:00,Coastal,Coastal-T1,10.32894115689603,151.83139540641537,1895.8800842936862,1895.8800842936862
2025-09-02 22:00:00,Coastal,Coastal-T1,3.1013237664312046,97.87827191959046,4.98973630592008,4.98973630592008
2025-09-02 23:00:00,Coastal,Coastal-T1,8.034262743432718,187.0863091465462,867.0311488808406,867.0311488808406
2025-09-03 00:00:00,Coastal,Coastal-T1,7.696664679932355,168.7624014289338,756.5079427780945,756.5079427780945
2025-09-03 01:00:00,Coastal,Coastal-T1,12.473960975706785,239.6504387676417,3000.0,3000.0
2025-09-03 02:00:00,Coastal,Coastal-T1,6.249551849675562,121.66425162375475,382.8714482354335,382.8714482354335
2025-09-03 03:00:00,Coastal,Coastal-T1,8.629917485612882,295.89679077264736,1085.9210069294547,1085.9210069294547
2025-09-03 04:00:00,Coastal,Coastal-T1,2.525673010943372,226.31603059286192,0.0,0.0
2025-09-03 05:00:00,Coastal,Coastal-T1,6.51016957312875,195.12583850815273,439.0053106526493,439.0053106526493
2025-09-03 06:00:00,Coastal,Coastal-T1,5.867221311533437,167.4345990488463,308.59771424235424,308.59771424235424
2025-09-03 07:00:00,Coastal,Coastal-T1,3.943190261372175,162.76757667285233,60.514422148138145,60.514422148138145
2025-09-03 08:00:00,Coastal,Coastal-T1,11.438545568298318,142.1947701227631,2591.9277186211925,2591.9277186211925
2025-09-03 09:00:00,Coastal,Coastal-T1,6.429447313768703,177.33835650557,421.12726740970277,421.12726740970277
2025-09-03 10:00:00,Coastal,Coastal-T1,16.61221749534527,210.36302489367063,3000.0,3000.0
2025-09-03 11:00:00,Coastal,Coastal-T1,8.54255206259347,199.35819303338374,1051.8419910141254,1051.8419910141254
2025-09-03 12:00:00,Coastal,Coastal-T1,8.703756540943873,125.1307275717128,1115.2669596435492,1115.2669596435492
2025-09-03 13:00:00,Coastal,Coastal-T1,9.065583386791289,194.05030553737816,1266.4077194939985,1266.4077194939985
2025-09-03 14:00:00,Coastal,Coastal-T1,9.508013236110655,156.40902507977512,1468.3358275699557,1468.3358275699557
2025-09-03 15:00:00,Coastal,Coastal-T1,3.9508078135904925,219.59293110372465,61.14231828577297,61.14231828577297
2025-09-03 16:00:00,Coastal,Coastal-T1,7.028109722545184,321.87911251224693,564.6362340595326,564.6362340595326
2025-09-03 17:00:00,Coastal,Coastal-T1,4.995466538705063,247.50136164679623,172.2403855269427,172.2403855269427
2025-09-03 18:00:00,Coastal,Coastal-T1,6.6564869516009315,191.21280367067055,472.5592106371877,472.5592106371877
2025-09-03 19:00:00,Coastal,Coastal-T1,3.1844514702011404,112.50700959153026,9.334508413922485,9.334508413922485
2025-09-03 20:00:00,Coastal,Coastal-T1,15.773968527150554,125.11654147927291,3000.0,3000.0
2025-09-03 21:00:00,Coastal,Coastal-T1,4.723034793977398,108.7966004714586,138.19578395701458,138.19578395701458
2025-09-03 22:00:00,Coastal,Coastal-T1,9.452758439535138,253.55810780405028,1442.0596955477563,1442.0596955477563
2025-09-03 23:00:00,Coastal,Coastal-T1,5.637181508171375,164.09583899735972,268.319776182219,268.319776182219
2025-09-04 00:00:00,Coastal,Coastal-T1,12.533262018834641,213.75601554745484,3000.0,3000.0
2025-09-04 01:00:00,Coastal,Coastal-T1,9.34135073526067,172.67914904745612,1390.007145903478,1390.007145903478
2025-09-04 02:00:00,Coastal,Coastal-T1,3.6956712587282476,215.47179251241045,41.402868618462506,41.402868618462506
2025-09-04 03:00:00,Coastal,Coastal-T1,11.946981940252412,294.1006278533673,2959.7834957452183,2959.7834957452183
2025-09-04 04:00:00,Coastal,Coastal-T1,14.601182546173387,168.90324407295742,3000.0,3000.0
2025-09-04 05:00:00,Coastal,Coastal-T1,13.25202109824084,189.54267964631163,3000.0,3000.0
2025-09-04 06:00:00,Coastal,Coastal-T1,8.329175664807442,161.6193653201848,971.4955111889395,971.4955111889395
2025-09-04 07:00:00,Coastal,Coastal-T1,3.8813562688918495,262.47449421116,55.50678458040098,55.50678458040098
2025-09-04 08:00:00,Coastal,Coastal-T1,4.463444092875282,148.45696860514573,109.2102650880533,109.2102650880533
2025-09-04 09:00:00,Coastal,Coastal-T1,13.967380953338697,142.0210053294621,3000.0,3000.0
2025-09-04 10:00:00,Coastal,Coastal-T1,8.148941742665095,126.74022206570254,906.7593052682478,906.7593052682478
2025-09-04 11:00:00,Coastal,Coastal-T1,4.321786090721729,125.49158914858526,94.74710329472575,94.74710329472575
2025-09-04 12:00:00,Coastal,Coastal-T1,12.757862241781822,238.25366032028242,3000.0,3000.0
2025-09-04 13:00:00,Coastal,Coastal-T1,9.105726879677977,4.147501209307848,1283.9411362759142,1283.9411362759142
2025-09-04 14:00:00,Coastal,Coastal-T1,8.328916147180738,150.27742101558238,971.4002544810077,971.4002544810077
2025-09-04 15:00:00,Coastal,Coastal-T1,6.3982624587375945,267.09274939837815,414.3395923989117,414.3395923989117
2025-09-04 16:00:00,Coastal,Coastal-T1,6.739613589590508,225.06642250034224,492.29165066401515,492.29165066401515
2025-09-04 17:00:00,Coastal,Coastal-T1,4.994651488611002,143.87864602488128,172.1327876392129,172.1327876392129
2025-09-04 18:00:00,Coastal,Coastal-T1,2.0549644650835455,193.39802699838071,0.0,0.0
2025-09-04 19:00:00,Coastal,Coastal-T1,12.580321427418337,196.0249994597528,3000.0,3000.0
2025-09-04 20:00:00,Coastal,Coastal-T1,7.298323167205867,168.5578865025807,638.0052668680971,638.0052668680971
2025-09-04 21:00:00,Coastal,Coastal-T1,8.100724940660013,325.8364124227531,889.918347162413,889.918347162413
2025-09-04 22:00:00,Coastal,Coastal-T1,5.858403297431007,95.6327658205708,306.9940219273467,306.9940219273467
2025-09-04 23:00:00,Coastal,Coastal-T1,10.458694817213871,232.86218689122455,1970.0475891409244,1970.0475891409244
2025-09-05 00:00:00,Coastal,Coastal-T1,1.6986167546261326,229.89146883802303,0.0,0.0
2025-09-05 01:00:00,Coastal,Coastal-T1,6.357717510601244,175.22302810709544,405.6130124175254,405.6130124175254
2025-09-05 02:00:00,Coastal,Coastal-T1,1.850763050225102,218.97017192252292,0.0,0.0
2025-09-05 03:00:00,Coastal,Coastal-T1,3.5742988501207695,262.65629812175416,32.916854049663506,32.916854049663506
2025-09-05 04:00:00,Coastal,Coastal-T1,15.73026975530451,219.16410812638048,3000.0,3000.0
2025-09-05 05:00:00,Coastal,Coastal-T1,9.289932397624812,235.0395193524408,1366.3978589786989,1366.3978589786989
2025-09-05 06:00:00,Coastal,Coastal-T1,6.909238622063776,251.57471599632788,534.0922750743463,534.0922750743463
2025-09-05 07:00:00,Coastal,Coastal-T1,7.8574158205980025,88.07664057500715,807.9521423990042,807.9521423990042
2025-09-05 08:00:00,Coastal,Coastal-T1,12.505682783491924,298.7026875282985,3000.0,3000.0
2025-09-05 09:00:00,Coastal,Coastal-T1,6.079817449156749,346.6982382064633,348.73980223168013,348.73980223168013
2025-09-05 10:00:00,Coastal,Coastal-T1,8.545731613343687,268.8477032229786,1053.0701111748706,1053.0701111748706
2025-09-05 11:00:00,Coastal,Coastal-T1,9.594150992928443,270.81987796376126,1509.9115548469263,1509.9115548469263
2025-09-05 12:00:00,Coastal,Coastal-T1,6.1914494374662254,125.50518136099939,370.9758525377085,370.9758525377085
2025-09-05 13:00:00,Coastal,Coastal-T1,7.810550730876838,202.89429788919122,792.734259988539,792.734259988539
2025-09-05 14:00:00,Coastal,Coastal-T1,10.653340111324598,161.27737124155811,2084.8086645724616,2084.8086645724616
2025-09-05 15:00:00,Coastal,Coastal-T1,13.395924325056162,174.76834437959468,3000.0,3000.0
2025-09-05 16:00:00,Coastal,Coastal-T1,3.954354874334367,268.02221453799274,61.43552133584096,61.43552133584096
2025-09-05 17:00:00,Coastal,Coastal-T1,14.157898343868434,161.76596476557788,3000.0,3000.0
2025-09-05 18:00:00,Coastal,Coastal-T1,0.8237027974213095,202.19392243828636,0.0,0.0
2025-09-05 19:00:00,Coastal,Coastal-T1,10.481443154179873,95.48515671709804,1983.2419119672238,1983.2419119672238
2025-09-05 20:00:00,Coastal,Coastal-T1,11.342488624044137,200.49407988566574,2525.9865838027436,2525.9865838027436
2025-09-05 21:00:00,Coastal,Coastal-T1,3.76565595409347,215.4010055931383,46.55665233834379,46.55665233834379
2025-09-05 22:00:00,Coastal,Coastal-T1,6.817706944868453,167.7125875116762,511.2781465188797,511.2781465188797
2025-09-05 23:00:00,Coastal,Coastal-T1,11.42050960942253,166.80679203373444,2579.4615188296157,2579.4615188296157
2025-09-06 00:00:00,Coastal,Coastal-T1,1.3085123752802932,323.1853731590142,0.0,0.0
2025-09-06 01:00:00,Coastal,Coastal-T1,8.95940650736366,137.41534284570378,1220.7763771649502,1220.7763771649502
2025-09-06 02:00:00,Coastal,Coastal-T1,11.064566115142725,146.9629774259768,2341.4027139424325,2341.4027139424325
2025-09-06 03:00:00,Coastal,Coastal-T1,7.749186275669608,161.45937148190436,773.0824822603228,773.0824822603228
2025-09-06 04:00:00,Coastal,Coastal-T1,10.118906636187258,281.92914135689387,1779.7139959361461,1779.7139959361461
2025-09-06 05:00:00,Coastal,Coastal-T1,4.850911176672203,336.09254662930397,153.70094627972978,153.70094627972978
2025-09-06 06:00:00,Coastal,Coastal-T1,4.534233051713077,229.9305511047614,116.79103824346532,116.79103824346532
2025-09-06 07:00:00,Coastal,Coastal-T1,6.268028474275906,166.96091904356956,386.7009469563791,386.7009469563791
2025-09-06 08:00:00,Coastal,Coastal-T1,4.307966759532014,184.3360583315913,93.38577673775325,93.38577673775325
2025-09-06 09:00:00,Coastal,Coastal-T1,6.098295363897864,273.8887390490265,352.3646642730456,352.3646642730456
2025-09-06 10:00:00,Coastal,Coastal-T1,14.736442508094347,155.33592726522983,3000.0,3000.0
2025-09-06 11:00:00,Coastal,Coastal-T1,8.366934870222629,297.17679763333655,985.4184980763106,985.4184980763106
2025-09-06 12:00:00,Coastal,Coastal-T1,6.038402174884199,294.99469105296333,340.69494992392254,340.69494992392254
2025-09-06 13:00:00,Coastal,Coastal-T1,5.337373339054349,214.21248090841897,220.54446573340897,220.54446573340897
2025-09-06 14:00:00,Coastal,Coastal-T1,14.912831877293431,248.76779815855838,3000.0,3000.0
2025-09-06 15:00:00,Coastal,Coastal-T1,7.069078391764109,254.98475686988763,575.4057522533495,575.4057522533495
2025-09-06 16:00:00,Coastal,Coastal-T1,16.769467239014126,303.2526069695741,3000.0,3000.0
2025-09-06 17:00:00,Coastal,Coastal-T1,7.774525600757423,146.91289507980505,781.1597556122624,781.1597556122624
2025-09-06 18:00:00,Coastal,Coastal-T1,7.831412537097835,280.8722790309618,799.4859561878886,799.4859561878886
2025-09-06 19:00:00,Coastal,Coastal-T1,13.06016028634418,187.48631990168076,3000.0,3000.0
2025-09-06 20:00:00,Coastal,Coastal-T1,10.34233807163825,163.93434098546788,1903.452209139684,1903.452209139684
2025-09-06 21:00:00,Coastal,Coastal-T1,8.443781677356075,216.16034591169344,1014.1447859503606,1014.1447859503606
2025-09-06 22:00:00,Coastal,Coastal-T1,6.893805373294548,197.139342804797,530.2028493109908,530.2028493109908
2025-09-06 23:00:00,Coastal,Coastal-T1,12.624119405746132,150.75042129727055,3000.0,3000.0
2025-09-07 00:00:00,Coastal,Coastal-T1,6.746402309514293,114.16017431189749,493.92482846305023,493.92482846305023
2025-09-07 01:00:00,Coastal,Coastal-T1,13.79972088897156,153.4743061258872,3000.0,3000.0
2025-09-07 02:00:00,Coastal,Coastal-T1,2.70779400572175,297.14143353976533,0.0,0.0
2025-09-07 03:00:00,Coastal,Coastal-T1,6.926695913948388,327.75417020682835,538.5127843410577,538.5127843410577
2025-09-07 04:00:00,Coastal,Coastal-T1,7.814749538117932,249.00698676144702,794.0902637560815,794.0902637560815
2025-09-07 05:00:00,Coastal,Coastal-T1,14.86206186616843,281.1555278946962,3000.0,3000.0
2025-09-07 06:00:00,Coastal,Coastal-T1,5.11925210970441,178.99002206457556,188.99280441789827,188.99280441789827
2025-09-07 07:00:00,Coastal,Coastal-T1,11.269657355158945,205.37089949509365,2476.7280882268815,2476.7280882268815
2025-09-07 08:00:00,Coastal,Coastal-T1,9.508261310274683,226.96588393679963,1468.4544892843937,1468.4544892843937
2025-09-07 09:00:00,Coastal,Coastal-T1,10.006317620867913,145.12262490564905,1719.394151468303,1719.394151468303
2025-09-07 10:00:00,Coastal,Coastal-T1,8.97226007483086,150.6033499883792,1226.2433041111772,1226.2433041111772
2025-09-07 11:00:00,Coastal,Coastal-T1,16.02878815958855,215.83063840231142,3000.0,3000.0
2025-09-07 12:00:00,Coastal,Coastal-T1,5.964350342979627,190.78176438553498,326.58318853534814,326.58318853534814
2025-09-07 13:00:00,Coastal,Coastal-T1,6.6149562023054544,146.1865932276468,462.883437186861,462.883437186861
2025-09-07 14:00:00,Coastal,Coastal-T1,4.58505109111835,233.1919277563769,122.38117073696864,122.38117073696864
2025-09-07 15:00:00,Coastal,Coastal-T1,2.3482226707634997,194.20324197142043,0.0,0.0
2025-09-07 16:00:00,Coastal,Coastal-T1,4.699317364988898,271.28123705157316,135.41052618688371,135.41052618688371
2025-09-07 17:00:00,Coastal,Coastal-T1,13.576495289230236,209.68913389093103,3000.0,3000.0
2025-09-07 18:00:00,Coastal,Coastal-T1,11.855787754435067,191.98161245282427,2891.4391691232067,2891.4391691232067
2025-09-07 19:00:00,Coastal,Coastal-T1,3.4232233363081104,217.66039108085496,23.130333203201833,23.130333203201833
2025-09-07 20:00:00,Coastal,Coastal-T1,8.689993734182465,199.68099276006626,1109.7592407243615,1109.7592407243615
2025-09-07 21:00:00,Coastal,Coastal-T1,7.4118284963811,169.91723713851556,670.4943441204633,670.4943441204633
2025-09-07 22:00:00,Coastal,Coastal-T1,8.592515870992802,185.88263485507747,1071.2466775151763,1071.2466775151763
2025-09-07 23:00:00,Coastal,Coastal-T1,9.307376339425549,254.96514251924796,1374.3782314670038,1374.3782314670038
2025-09-08 00:00:00,Coastal,Coastal-T1,5.700999669832684,248.79100300793834,279.1718781451514,279.1718781451514
2025-09-08 01:00:00,Coastal,Coastal-T1,15.385544852131998,287.1736685618455,3000.0,3000.0
2025-09-08 02:00:00,Coastal,Coastal-T1,7.279645951235045,108.42036340321847,632.7549606409477,632.7549606409477
2025-09-08 03:00:00,Coastal,Coastal-T1,8.955409850941525,186.41455926460128,1219.0796979164716,1219.0796979164716
2025-09-08 04:00:00,Coastal,Coastal-T1,9.034602065990532,185.12547929704675,1252.9817824427998,1252.9817824427998
2025-09-08 05:00:00,Coastal,Coastal-T1,4.361818706278198,220.30635073846753,98.74006685578847,98.74006685578847
2025-09-08 06:00:00,Coastal,Coastal-T1,2.5773328044416037,182.8705645260077,0.0,0.0
2025-09-08 07:00:00,Coastal,Coastal-T1,6.745131518502597,179.20901954027744,493.6188611776019,493.6188611776019
2025-09-08 08:00:00,Coastal,Coastal-T1,10.636041432715666,256.97849540740793,2074.4377436966643,2074.4377436966643
2025-09-08 09:00:00,Coastal,Coastal-T1,11.419935782942387,220.68525092016577,2579.065543684065,2579.065543684065
2025-09-08 10:00:00,Coastal,Coastal-T1,10.172815114983806,140.01815865122245,1809.0752161351165,1809.0752161351165
2025-09-08 11:00:00,Coastal,Coastal-T1,3.4349544402185916,290.07037926930684,23.86018551332375,23.86018551332375
2025-09-08 12:00:00,Coastal,Coastal-T1,13.514759680787966,269.8051230185168,3000.0,3000.0
2025-09-08 13:00:00,Coastal,Coastal-T1,11.205642334219437,175.56242118987674,2433.954837884512,2433.954837884512
2025-09-08 14:00:00,Coastal,Coastal-T1,12.61302670428939,259.87682492516046,3000.0,3000.0
2025-09-08 15:00:00,Coastal,Coastal-T1,7.853009052349157,165.89020560281696,806.5134290007578,806.5134290007578
2025-09-08 16:00:00,Coastal,Coastal-T1,13.58155308372002,277.54190462782555,3000.0,3000.0
2025-09-08 17:00:00,Coastal,Coastal-T1,2.25881870217577,196.9301255947108,0.0,0.0
2025-09-08 18:00:00,Coastal,Coastal-T1,1.8490320355661236,161.82945627463988,0.0,0.0
2025-09-08 19:00:00,Coastal,Coastal-T1,1.5350133908913837,187.6137362509962,0.0,0.0
2025-09-08 20:00:00,Coastal,Coastal-T1,5.138252461929491,164.05017777098078,191.63718397744876,191.63718397744876
2025-09-08 21:00:00,Coastal,Coastal-T1,5.093099059753683,221.52837975955828,185.38491699378085,185.38491699378085
2025-09-08 22:00:00,Coastal,Coastal-T1,4.404865321671076,220.5063140242723,103.1162089236514,103.1162089236514
2025-09-08 23:00:00,Coastal,Coastal-T1,8.301417564592315,212.14817791669094,961.3404199531354,961.3404199531354
2025-09-09 00:00:00,Coastal,Coastal-T1,2.0780581251023365,176.60307326029968,0.0,0.0
2025-09-09 01:00:00,Coastal,Coastal-T1,8.546761086839508,350.33509138759246,1053.4679472679047,1053.4679472679047
2025-09-09 02:00:00,Coastal,Coastal-T1,4.143874416407584,215.57013691936407,77.87892123179999,77.87892123179999
2025-09-09 03:00:00,Coastal,Coastal-T1,9.524882794452399,96.2259373237846,1476.419184969768,1476.419184969768
2025-09-09 04:00:00,Coastal,Coastal-T1,1.5646626370911207,224.65130109414028,0.0,0.0
2025-09-09 05:00:00,Coastal,Coastal-T1,5.740855072457938,277.8476243833346,286.0736408235536,286.0736408235536
2025-09-09 06:00:00,Coastal,Coastal-T1,14.338925968190184,226.43313831508345,3000.0,3000.0
2025-09-09 07:00:00,Coastal,Coastal-T1,8.006218687996622,186.63380430294538,857.4866251600893,857.4866251600893
2025-09-09 08:00:00,Coastal,Coastal-T1,11.359869537371008,199.20734376857487,2537.8358873541397,2537.8358873541397
2025-09-09 09:00:00,Coastal,Coastal-T1,9.292986406974554,202.01624238518693,1367.7928661151257,1367.7928661151257
2025-09-09 10:00:00,Coastal,Coastal-T1,8.765344337550552,177.04550244129686,1140.127798363645,1140.127798363645
2025-09-09 11:00:00,Coastal,Coastal-T1,4.4491969002739875,174.9726303864599,107.71326889391067,107.71326889391067
2025-09-09 12:00:00,Coastal,Coastal-T1,8.378054075952626,154.56624212389698,989.5425275877444,989.5425275877444
2025-09-09 13:00:00,Coastal,Coastal-T1,2.09529462676246,281.28973479982517,0.0,0.0
2025-09-09 14:00:00,Coastal,Coastal-T1,11.199733850725512,209.06680360871275,2430.0314728131852,2430.0314728131852
2025-09-09 15:00:00,Coastal,Coastal-T1,15.315315663903059,267.37628374162546,3000.0,3000.0
2025-09-09 16:00:00,Coastal,Coastal-T1,12.118482990793563,194.99693744730513,3000.0,3000.0
2025-09-09 17:00:00,Coastal,Coastal-T1,2.348343473191242,214.33006500386514,0.0,0.0
2025-09-09 18:00:00,Coastal,Coastal-T1,6.024307707734497,199.77704121098918,337.982155840717,337.982155840717
2025-09-09 19:00:00,Coastal,Coastal-T1,5.81632082103836,237.7701633016334,299.40694255842027,299.40694255842027
2025-09-09 20:00:00,Coastal,Coastal-T1,3.4277964491272774,259.59813916922496,23.41425623776355,23.41425623776355
2025-09-09 21:00:00,Coastal,Coastal-T1,8.938947213963512,224.38227727780253,1212.1068542765588,1212.1068542765588
2025-09-09 22:00:00,Coastal,Coastal-T1,11.13346140862652,169.57103008187718,2386.308047283241,2386.308047283241
2025-09-09 23:00:00,Coastal,Coastal-T1,5.772893948725162,163.20277038301876,291.6917492609709,291.6917492609709
2025-09-10 00:00:00,Coastal,Coastal-T1,12.29491906649097,309.5502322740469,3000.0,3000.0
2025-09-10 01:00:00,Coastal,Coastal-T1,11.128280826901044,193.19773946715057,2382.911989733249,2382.911989733249
2025-09-10 02:00:00,Coastal,Coastal-T1,3.6615647449958497,192.53387098459055,38.96085534701546,38.96085534701546
2025-09-10 03:00:00,Coastal,Coastal-T1,10.676330936769418,297.9004444738411,2098.6443682546587,2098.6443682546587
2025-09-10 04:00:00,Coastal,Coastal-T1,12.724677245043024,275.2716692764859,3000.0,3000.0
2025-09-10 05:00:00,Coastal,Coastal-T1,4.519824149148109,242.03027627580298,115.22862488462803,115.22862488462803
2025-09-10 06:00:00,Coastal,Coastal-T1,8.370163363164128,186.0362078751312,986.6147933345451,986.6147933345451
2025-09-10 07:00:00,Coastal,Coastal-T1,9.074027421578748,351.19185552025243,1270.0829465876818,1270.0829465876818
2025-09-10 08:00:00,Coastal,Coastal-T1,8.7499892197979,233.57842725659788,1133.8966471347103,1133.8966471347103
2025-09-10 09:00:00,Coastal,Coastal-T1,3.1772207575837474,242.81912871828897,8.947427220916559,8.947427220916559
2025-09-10 10:00:00,Coastal,Coastal-T1,9.329508182355777,199.73363210006622,1384.546397205362,1384.546397205362
2025-09-10 11:00:00,Coastal,Coastal-T1,8.998156072681095,125.14155341533494,1237.305145426934,1237.305145426934
2025-09-10 12:00:00,Coastal,Coastal-T1,11.566430011150773,129.91427609857445,2681.4526397289387,2681.4526397289387
2025-09-10 13:00:00,Coastal,Coastal-T1,11.229149573364687,234.4186915041931,2449.605188813405,2449.605188813405
2025-09-10 14:00:00,Coastal,Coastal-T1,5.908894172544176,233.5097658072828,316.242009389729,316.242009389729
2025-09-10 15:00:00,Coastal,Coastal-T1,10.069809634787147,195.60010056170418,1753.2441484985047,1753.2441484985047
2025-09-10 16:00:00,Coastal,Coastal-T1,12.38757166440422,139.69897243269634,3000.0,3000.0
2025-09-10 17:00:00,Coastal,Coastal-T1,12.970460799504057,123.50052824638817,3000.0,3000.0
2025-09-10 18:00:00,Coastal,Coastal-T1,4.087595808199732,190.32896014052668,72.83482755879564,72.83482755879564
2025-09-10 19:00:00,Coastal,Coastal-T1,1.744629221760559,122.63232408104854,0.0,0.0
2025-09-10 20:00:00,Coastal,Coastal-T1,9.210312992597409,263.9349201568717,1330.3520487706028,1330.3520487706028
2025-09-10 21:00:00,Coastal,Coastal-T1,4.719330940155925,279.1598869080034,137.7589728215298,137.7589728215298
2025-09-10 22:00:00,Coastal,Coastal-T1,8.26662755123447,19.742049785598567,948.7083077291613,948.7083077291613
2025-09-10 23:00:00,Coastal,Coastal-T1,14.595216406561557,262.69904710404666,3000.0,3000.0
2025-09-11 00:00:00,Coastal,Coastal-T1,6.428198256840034,174.4290237081515,420.85412864645184,420.85412864645184
2025-09-11 01:00:00,Coastal,Coastal-T1,5.138315455139903,157.70010084569412,191.6459836830044,191.6459836830044
2025-09-11 02:00:00,Coastal,Coastal-T1,7.187573833122644,2.8963146644238122,607.2642254962547,607.2642254962547
2025-09-11 03:00:00,Coastal,Coastal-T1,9.283987538110509,174.3066516898858,1363.6850016547853,1363.6850016547853
